User "Follower Count" "First Tweet Date" "Last Tweet Date" "Time Between T1 Tn" "Avg Tweets Per Day" "Tweet Total" "Retweet Total" "Favorite Total" "Avg Favorites" "Average Retweets" "Avg Inter Per Tweet" "Avg Int Per Tweet Per Follower"
sachin_rt 19362225 "2017-09-22 11:21:46" "2017-05-20 17:19:49" 124 1.6129032258064515 200 383852 3150942 15754.71 1919.26 28506.403225806454 0.001472268978684343
ricky_martin 19077511 "2017-09-23 20:14:43" "2016-08-12 00:50:46" 407 0.4914004914004914 200 235969 910533 4552.665 1179.845 2816.958230958231 0.00014765858245125536
MariahCarey 18995790 "2017-09-18 23:03:20" "2017-02-25 09:30:50" 205 0.975609756097561 200 150318 419860 2099.3 751.59 2781.3560975609753 0.00014641960653181442
iHrithik 19145091 "2017-09-19 15:26:04" "2017-02-02 13:33:54" 229 0.8733624454148472 200 133746 1017553 5087.765 668.73 5027.506550218341 0.00026260029530381134
Google 18912989 "2017-09-23 18:00:44" "2017-09-15 06:18:23" 8 25.0 200 10377 28537 142.685 51.885 4864.25 0.00025719097071330186
aplusk 18726480 "2017-09-12 19:00:05" "2017-04-28 03:08:48" 137 1.4598540145985401 200 127475 253905 1269.525 637.375 2783.795620437956 0.00014865557330784836
Reuters 18743359 "2017-09-24 00:00:14" "2017-09-22 21:10:04" 1 200.0 200 16122 20806 104.03 80.61 36928.0 0.001970191148769012
andresiniesta8 18582606 "2017-09-23 22:03:46" "2017-02-02 20:58:54" 233 0.8583690987124464 200 435625 2166883 10834.415 2178.125 11169.562231759657 0.0006010762016780454
LeoDiCaprio 18354829 "2017-09-22 19:39:59" "2017-03-16 23:08:19" 189 1.0582010582010581 200 477176 628362 3141.81 2385.88 5849.407407407407 0.0003186849306745057
imVkohli 18426127 "2017-09-23 14:32:10" "2017-01-14 06:34:50" 252 0.7936507936507936 200 594535 5227991 26139.955 2972.675 23105.261904761905 0.0012539402287177282
HillaryClinton 18304437 "2017-09-21 15:42:01" "2016-11-08 05:58:27" 317 0.6309148264984227 200 5504213 16339891 81699.455 27521.065 68908.8454258675 0.0037645979183007655
MesutOzil1088 18120210 "2017-09-21 09:53:46" "2016-11-11 20:52:11" 313 0.6389776357827476 200 767399 2510900 12554.5 3836.995 10473.798722044728 0.0005780175131549098
shugairi 17569679 "2017-09-23 03:44:57" "2016-10-04 13:45:18" 353 0.56657223796034 200 152780 213603 1068.015 763.9 1037.912181303116 5.9074054870502534e-05
ChampionsLeague 17788013 "2017-09-23 21:29:48" "2017-09-13 15:33:09" 10 20.0 200 216690 556789 2783.945 1083.45 77347.9 0.004348315913643643
AlejandroSanz 17680405 "2017-09-23 20:51:34" "2017-08-25 15:07:20" 29 6.896551724137931 200 1055232 320559 1602.795 5276.16 47441.06896551725 0.0026832569143929253
SnoopDogg 17447925 "2017-09-23 22:16:42" "2017-08-28 00:19:48" 26 7.6923076923076925 200 47078 206406 1032.03 235.39 9749.384615384615 0.0005587704334690008
Dr_alqarnee 17236710 "2017-09-23 19:19:04" "2017-09-08 01:57:41" 15 13.266666666666667 199 1143447 559448 2811.2964824120604 5745.964824120603 113526.33333333334 0.0065863110380886694
