User;Follower Count;First Tweet Date;Last Tweet Date;Time Between T1 Tn;Avg Tweets Per Day;Tweet Total;Retweet Total;Favorite Total;Avg Favorites;Average Retweets;Avg Inter Per Tweet;Avg Int Per Tweet Per Follower
NDmbb;535513;2017-10-03 15:49:30;2017-03-11 02:46:32;206;0.970873786407767;200;19063;42279;211.395;95.315;297.77669902912623;0.0005560587680021329
AnaheimDucks;529833;2017-10-03 04:52:47;2017-09-24 22:03:05;8;25.0;200;3800;17016;85.08;19.0;2602.0;0.0049109813847004625
NDFootball;525417;2017-10-03 12:00:21;2017-09-18 20:13:53;14;14.285714285714286;200;24650;75092;375.46;123.25;7124.428571428571;0.01355956996334068
UGAAthletics;524332;2017-10-03 04:11:59;2017-09-11 01:10:05;22;9.090909090909092;200;16864;34754;173.77;84.32;2346.272727272727;0.004474784539705239
Vol_Football;521686;2017-10-02 17:35:36;2017-09-09 20:00:02;22;9.090909090909092;200;43097;113331;566.655;215.485;7110.363636363636;0.013629584915760891
Dbacks;518035;2017-10-03 15:43:48;2017-09-29 00:39:04;4;50.0;200;9035;33481;167.405;45.175;10629.0;0.020517918673448706
MarchMadnessTV;517066;2017-04-18 17:35:18;2017-03-25 02:46:51;24;8.333333333333334;200;16008;24962;124.81;80.04;1707.0833333333333;0.003301480533110538
GoDucks;515681;2017-10-02 22:08:44;2017-05-31 17:14:05;124;1.6129032258064515;200;70454;217996;1089.98;352.27;2326.2096774193546;0.004510947033959666
Brewers;512900;2017-10-03 16:00:43;2017-09-23 16:01:27;9;22.22222222222222;200;10346;30572;152.86;51.73;4546.444444444444;0.008864192716795564
Mariners;510453;2017-10-03 15:48:26;2017-09-27 04:23:45;6;33.333333333333336;200;32702;75433;377.165;163.51;18022.5;0.035306874482077685
GoCards;509630;2017-10-03 03:11:32;2017-09-05 16:52:54;27;7.407407407407407;200;16832;20339;101.695;84.16;1376.7037037037037;0.0027013788507421143
RaysBaseball;506559;2017-10-03 15:31:24;2017-09-24 17:42:39;8;25.0;200;8156;15464;77.32;40.78;2952.5;0.0058285411965832215
Jaguars;506184;2017-10-03 16:02:02;2017-09-24 12:01:05;9;22.22222222222222;200;24613;72415;362.075;123.065;10780.888888888889;0.021298359665435668
Athletics;504875;2017-10-03 06:49:05;2017-09-25 14:55:30;7;28.571428571428573;200;4645;17973;89.865;23.225;3231.142857142857;0.006399886817812046
TeamRazer;500925;2017-10-03 01:53:24;2017-08-11 23:32:33;52;3.8461538461538463;200;26178;18500;92.5;130.89;859.1923076923076;0.001715211474157424
PredsNHL;494170;2017-10-03 16:00:06;2017-09-23 18:41:10;9;22.22222222222222;200;6357;27646;138.23;31.785;3778.1111111111113;0.007645367203818749
NiPGaming;492436;2017-10-03 14:43:50;2017-09-23 19:16:52;9;22.22222222222222;200;4400;14258;71.29;22.0;2073.1111111111113;0.004209909736719313
SoundersFC;479813;2017-10-02 21:47:59;2017-09-27 03:00:00;5;40.0;200;3833;16444;82.22;19.165;4055.4;0.00845204277499776
Rockies;476411;2017-10-03 15:31:04;2017-10-01 01:49:53;2;100.0;200;12374;43163;215.815;61.87;27768.5;0.058286857356358274
EvilGeniuses;473897;2017-10-03 03:19:10;2017-09-05 16:53:03;27;7.407407407407407;200;5820;7065;35.325;29.1;477.22222222222223;0.0010070167614950553
OhioStAthletics;464830;2017-10-03 14:58:58;2017-09-27 14:19:16;6;33.333333333333336;200;13820;8785;43.925;69.1;3767.5;0.0081051136974808
NYIslanders;455293;2017-10-03 16:03:00;2017-09-22 23:39:26;10;20.0;200;6403;26784;133.92;32.015;3318.7;0.0072891522601928865
usta;447845;2017-10-03 14:44:06;2017-09-17 04:40:56;16;12.5;200;1761;5380;26.9;8.805;446.3125;0.0009965780571403052
OrlandoCitySC;442892;2017-10-03 15:44:59;2017-09-26 18:54:55;6;33.333333333333336;200;4739;14313;71.565;23.695;3175.3333333333335;0.007169543214448067
OU_Football;429497;2017-10-02 22:12:47;2017-09-16 23:08:28;15;13.333333333333334;200;23347;73422;367.11;116.735;6451.266666666666;0.015020516247300136
LAGalaxy;420289;2017-10-03 04:06:31;2017-09-24 16:47:00;8;25.0;200;6794;9092;45.46;33.97;1985.75;0.004724725129613195
SEC;414780;2017-10-03 15:50:04;2017-09-10 03:00:33;23;8.695652173913043;200;48394;31255;156.275;241.97;3463.0;0.008349004291431603
Avalanche;406961;2017-10-03 15:19:26;2017-09-27 16:30:23;5;40.0;200;1768;10568;52.84;8.84;2467.2;0.006062497389184712
SoaRGaming;404093;2017-10-02 22:36:44;2017-07-01 00:56:28;93;2.150537634408602;200;29447;85339;426.695;147.235;1234.258064516129;0.003054391104315415
BlueJacketsNHL;401601;2017-10-03 15:45:01;2017-09-26 14:05:01;7;28.571428571428573;200;3458;20419;102.095;17.29;3411.0;0.008493504747249135
StewartHaasRcng;400009;2017-10-03 15:07:46;2017-09-24 19:43:25;8;25.0;200;4547;14721;73.605;22.735;2408.5;0.006021114524923189
MSU_Basketball;394442;2017-10-03 15:25:38;2017-08-10 01:07:51;54;3.7037037037037037;200;24167;44386;221.93;120.835;1269.5;0.0032184706496772657
HoustonDynamo;375207;2017-10-03 15:52:06;2017-09-24 23:10:08;8;25.0;200;3231;7759;38.795;16.155;1373.75;0.003661312288949833
NYCFC;374898;2017-10-03 15:48:58;2017-09-23 20:11:12;9;22.22222222222222;200;5431;11393;56.965;27.155;1869.3333333333335;0.0049862451475690284
BellatorMMA;372537;2017-10-03 15:50:10;2017-09-07 21:15:25;25;8.0;200;13274;26096;130.48;66.37;1574.8;0.0042272311206672086
clgaming;364755;2017-10-03 03:54:59;2017-09-07 19:01:00;25;8.0;200;3223;11951;59.755;16.115;606.96;0.0016640210552288524
Padres;363091;2017-10-03 04:04:28;2017-09-26 03:43:48;7;28.571428571428573;200;3200;11825;59.125;16.0;2146.4285714285716;0.005911544410157706
Huskers;360026;2017-10-03 13:36:25;2017-09-23 01:01:34;10;20.0;200;14589;15880;79.4;72.945;3046.9;0.008462999894452067
