User "Follower Count" "First Tweet Date" "Last Tweet Date" "Time Between T1 Tn" "Avg Tweets Per Day" "Tweet Total" "Retweet Total" "Favorite Total" "Avg Favorites" "Average Retweets" "Avg Inter Per Tweet" "Avg Int Per Tweet Per Follower"
" 1003624 "2017-09-23 12:51:06" "2017-08-02 22:15:35" 51 3.9215686274509802 200 6203 1301 6.505 31.015 147.13725490196077 0.0001466059549213259
"KontrolFreek
" 997344 "2017-09-23 21:10:03" "2017-08-15 21:48:54" 38 5.2631578947368425 200 32459 12015 60.075 162.295 1170.3684210526317 0.0011734851977378232
"PlayStation_LA
" 992846 "2017-09-21 12:30:19" "2017-08-06 21:00:05" 45 4.444444444444445 200 14666 16610 83.05 73.33 695.0222222222221 0.0007000302385488002
"beatsbydre
" 992443 "2017-09-23 22:29:28" "2017-07-11 19:00:04" 74 2.7027027027027026 200 124921 173560 867.8 624.605 4033.527027027027 0.0040642404924283075
"GettyImages
" 983700 "2017-09-23 11:30:01" "2017-08-06 10:55:04" 48 4.166666666666667 200 8273 13802 69.01 41.365 459.89583333333337 0.00046751634983565455
"NetflixLAT
" 979784 "2017-09-20 15:02:08" "2017-09-05 14:27:09" 15 13.333333333333334 200 100348 251625 1258.125 501.74 23464.86666666667 0.023949020056121217
"emirates
" 977570 "2017-09-24 04:49:21" "2017-06-04 15:00:56" 111 1.8018018018018018 200 20382 69279 346.395 101.91 807.7567567567567 0.0008262904515858267
"BlizzardCS
" 975504 "2017-09-24 16:20:12" "2017-09-23 00:47:19" 1 200.0 200 11 252 1.26 0.055 263.0 0.0002696042250980006
"chevrolet
" 964919 "2017-09-23 22:20:43" "2017-09-01 16:30:23" 22 9.090909090909092 200 932 2655 13.275 4.66 163.04545454545456 0.00016897320349734492
"GettySport
" 962534 "2017-09-24 14:14:31" "2017-08-18 19:54:48" 36 5.555555555555555 200 4258 8103 40.515 21.29 343.3611111111111 0.0003567262155010743
"iTunesMovies
" 951348 "2017-09-22 20:33:14" "2017-07-02 16:00:04" 82 2.4390243902439024 200 8899 8314 41.57 44.495 209.91463414634148 0.0002206496824992973
"united
" 947463 "2017-09-24 16:20:13" "2017-09-23 18:09:49" 1 200.0 200 154 578 2.89 0.77 732.0 0.0007725895364779417
"AlbankAldawli
" 946396 "2017-09-23 14:29:14" "2017-08-09 14:11:04" 45 4.444444444444445 200 2620 3517 17.585 13.1 136.37777777777777 0.00014410223392509876
"Jaguar
