User "Follower Count" "First Tweet Date" "Last Tweet Date" "Time Between T1 Tn" "Avg Tweets Per Day" "Tweet Total" "Retweet Total" "Favorite Total" "Avg Favorites" "Average Retweets" "Avg Inter Per Tweet" "Avg Int Per Tweet Per Follower"
Alafasy 13186996 "2017-09-21 09:08:54" "2017-09-05 14:08:11" 15 13.333333333333334 200 81736 69928 349.64 408.68 10110.933333333334 0.0007667351482728389
camerondallas 13226325 "2017-09-20 12:02:29" "2017-05-19 10:58:44" 124 1.6129032258064515 200 1334916 6318708 31593.54 6674.58 61722.77419354839 0.004666660935184066
TweetRAMALAN 12973566 "2017-09-21 12:44:03" "2017-09-01 06:21:53" 20 10.0 200 15756 13869 69.345 78.78 1481.25 0.00011417446829961786
paulocoelho 12960694 "2017-09-21 13:20:13" "2017-08-14 00:50:10" 38 5.2631578947368425 200 250646 493574 2467.87 1253.23 19584.736842105263 0.0015110870484331522
enriqueiglesias 12913986 "2017-09-20 18:39:54" "2017-02-16 22:24:36" 215 0.9302325581395349 200 139185 566168 2830.84 695.925 3280.7116279069764 0.0002540433006437344
stephenfry 12833790 "2017-09-21 14:25:24" "2017-05-25 16:00:05" 118 1.694915254237288 200 588823 437426 2187.13 2944.115 8697.025423728814 0.0006776661784031696
elonmusk 12880640 "2017-09-20 16:25:08" "2017-07-28 03:21:07" 54 3.7037037037037037 200 461450 1821241 9106.205 2307.25 42272.055555555555 0.003281828818719843
rickygervais 12752950 "2017-09-21 13:09:08" "2017-09-08 17:31:26" 12 16.583333333333332 199 28618 91553 460.06532663316585 143.80904522613065 10014.25 0.0007852496873272458
victoriabeckham 12751712 "2017-09-21 13:20:22" "2017-02-21 16:50:59" 211 0.9478672985781991 200 43532 264832 1324.16 217.66 1461.4407582938388 0.00011460741571750043
Pontifex_es 14299117 "2017-09-21 11:30:01" "2017-02-16 12:30:01" 216 0.9259259259259259 200 2881640 6786614 33933.07 14408.2 44760.43518518518 0.003130293652760879
SimonCowell 12705225 "2017-06-21 18:57:51" "2015-06-15 06:57:37" 737 0.27137042062415195 200 825185 1507676 7538.38 4125.925 3165.347354138399 0.00024913744968218973
StephenAtHome 15309250 "2017-09-21 03:11:28" "2017-07-02 21:35:13" 80 2.4625 197 887723 2574138 13066.690355329949 4506.208121827412 43273.2625 0.0028266089129121283
BigSean 12648548 "2017-09-21 02:09:22" "2017-04-02 00:02:32" 172 1.1627906976744187 200 2434144 1264123 6320.615 12170.72 21501.552325581397 0.001699922578115796
AJArabic 12614651 "2017-09-21 14:28:49" "2017-09-18 19:35:06" 2 100.0 200 33493 32767 163.835 167.465 33130.0 0.002626311262990946
LucianoHuck 12856115 "2017-09-20 18:49:11" "2017-06-02 00:49:23" 110 1.8181818181818181 200 4717 41513 207.565 23.585 420.27272727272725 3.269049221111722e-05
kobebryant 12612872 "2017-09-20 05:40:22" "2016-12-14 17:38:35" 279 0.7132616487455197 199 4019317 2398367 12052.095477386934 20197.57286432161 23002.451612903227 0.0018237283001764568
jk_rowling 12613573 "2017-09-21 05:59:10" "2017-09-01 11:24:43" 19 10.473684210526315 199 1176476 781876 3929.025125628141 5911.939698492462 103071.15789473685 0.00817144816101963
Usher 12430778 "2017-09-16 17:24:06" "2017-01-27 23:53:52" 231 0.8658008658008658 200 597840 187564 937.82 2989.2 3400.017316017316 0.00027351605153091106
karanjohar 12508661 "2017-09-21 05:05:28" "2017-06-24 19:10:21" 88 2.272727272727273 200 73433 638375 3191.875 367.165 8088.727272727273 0.0006466501308755008
elissakh 12377209 "2017-09-21 09:59:53" "2017-09-05 13:13:35" 15 13.333333333333334 200 110741 44237 221.185 553.705 10331.866666666667 0.0008347493095306596
SamsungMobile 12335876 "2017-09-20 12:00:08" "2017-03-29 15:47:10" 174 1.1494252873563218 200 50271 212305 1061.525 251.355 1509.057471264368 0.00012233079120318395
virendersehwag 12468295 "2017-09-21 09:55:06" "2017-07-20 22:47:17" 62 3.225806451612903 200 276779 1703248 8516.24 1383.895 31935.919354838712 0.0025613702077821156
Xbox 12278530 "2017-09-21 14:30:06" "2017-09-19 21:53:32" 1 200.0 200 9263 14628 73.14 46.315 23891.0 0.0019457540927130528
9GAG 12514798 "2017-09-21 14:00:54" "2017-09-04 17:30:32" 16 12.5 200 501981 842656 4213.28 2509.905 84039.8125 0.006715235235918311
rustyrockets 12245119 "2017-09-21 14:28:46" "2017-08-07 16:44:38" 44 4.545454545454546 200 44876 143048 715.24 224.38 4271.0 0.00034879203705574444
TwitterMusic 12240784 "2017-09-20 22:18:07" "2017-06-29 10:28:13" 83 2.397590361445783 199 820085 132476 665.7085427135678 4121.030150753769 11476.638554216868 0.0009375738150609363
charliesheen 12233902 "2017-09-20 18:36:07" "2016-10-12 01:23:05" 343 0.5830903790087464 200 215067 543319 2716.595 1075.335 2211.0379008746354 0.00018073039173230546
sabqorg 12190185 "2017-09-21 14:17:11" "2017-09-19 08:15:32" 2 100.0 200 15403 16921 84.605 77.015 16162.0 0.0013258207320069383
AnushkaSharma 12262265 "2017-09-17 11:42:53" "2017-03-25 17:25:53" 175 1.1428571428571428 200 155246 1019893 5099.465 776.23 6715.08 0.0005476215038575663
Ludacris 12069700 "2017-09-19 22:51:22" "2017-05-12 15:20:15" 130 1.5384615384615385 200 9966 40886 204.43 49.83 391.16923076923075 3.240919250430671e-05
SergioRamos 12181921 "2017-09-20 15:18:45" "2017-04-27 16:45:12" 145 1.3793103448275863 200 718972 2569978 12849.89 3594.86 22682.41379310345 0.0018619734763592251
pewdiepie 12208070 "2017-09-21 13:00:12" "2017-08-21 09:53:52" 31 2.032258064516129 63 403892 1536826 24394.06349206349 6410.984126984127 62603.8064516129 0.005128067454692913
ABC 12090629 "2017-09-21 14:07:47" "2017-09-19 22:41:21" 1 200.0 200 47320 80725 403.625 236.6 128045.0 0.010590433301691748
FCBarcelona_es 11990050 "2017-09-21 14:01:55" "2017-09-15 12:01:18" 6 33.333333333333336 200 125017 347393 1736.965 625.085 78735.0 0.0065666948845084045
Starbucks 11906155 "2017-09-21 14:33:58" "2017-09-19 19:03:20" 1 200.0 200 77 209 1.045 0.385 286.0 2.4021189040458484e-05
diddy 12778106 "2017-09-20 21:01:13" "2017-08-04 13:35:25" 47 4.25531914893617 200 997423 1495356 7476.78 4987.115 53037.85106382979 0.004150681725744784
CalvinHarris 12100047 "2017-09-20 22:39:24" "2017-06-30 03:17:13" 82 2.4390243902439024 200 430806 501789 2508.945 2154.03 11373.109756097561 0.0009399227751840601
TheRock 11869766 "2017-09-21 07:36:34" "2017-08-18 23:19:51" 33 6.0606060606060606 200 74738 448728 2243.64 373.69 15862.60606060606 0.0013363874284131683
NancyAjram 11870212 "2017-09-21 07:23:57" "2017-08-08 20:13:31" 43 4.651162790697675 200 25838 57471 287.355 129.19 1937.418604651163 0.0001632168494253652
kelly_clarkson 11852158 "2017-09-21 06:16:49" "2017-06-06 03:15:07" 107 1.8691588785046729 200 950282 329097 1645.485 4751.41 11956.81308411215 0.0010088300446308722
programapanico 11810957 "2017-09-21 13:30:14" "2017-09-01 14:45:11" 19 10.526315789473685 200 5323 31322 156.61 26.615 1928.6842105263158 0.00016329618425723808
nickjonas 11854458 "2017-09-21 00:26:10" "2017-05-26 13:53:14" 117 1.7094017094017093 200 334440 1059030 5295.15 1672.2 11910.0 0.001004685325976101
SarahKSilverman 11779350 "2017-09-21 05:21:12" "2017-08-18 04:32:09" 34 5.882352941176471 200 2769075 591698 2958.49 13845.375 98846.26470588235 0.00839148719631239
juanes 11765434 "2017-09-21 12:59:16" "2017-06-13 14:08:55" 99 2.0202020202020203 200 86116 46207 231.035 430.58 1336.5959595959596 0.00011360362563726587
rafinhabastos 11580389 "2017-09-21 10:10:12" "2017-08-17 21:36:12" 34 5.882352941176471 200 54540 124605 623.025 272.7 5268.970588235294 0.00045499081146888016
AP 11596828 "2017-09-21 14:34:37" "2017-09-19 22:34:01" 1 200.0 200 56677 39826 199.13 283.385 96503.0 0.00832149963765954
LunaMaya26 11564175 "2017-09-20 07:57:26" "2017-07-21 09:07:35" 60 3.316666666666667 199 19017 9694 48.71356783919598 95.56281407035176 478.51666666666665 4.137923082854303e-05
XabiAlonso 11529122 "2017-08-24 19:10:40" "2014-01-08 20:59:54" 1323 0.14890400604686319 197 1319212 1593565 8089.162436548223 6696.507614213198 2201.645502645503 0.00019096384812698685
RedeGlobo 11474263 "2017-09-21 13:51:08" "2017-09-18 13:17:33" 3 66.66666666666667 200 7969 26511 132.555 39.845 11493.333333333334 0.0010016620094321818
paurubio 11462505 "2017-09-20 10:41:52" "2017-04-30 13:52:53" 142 1.408450704225352 200 55315 30687 153.435 276.575 605.6478873239437 5.283730627152997e-05
richardbranson 11493175 "2017-09-21 14:25:11" "2017-08-28 13:30:43" 24 8.333333333333334 200 38417 125829 629.145 192.085 6843.583333333333 0.0005954475880975738
Arsenal 11505370 "2017-09-21 14:13:59" "2017-09-14 23:24:09" 6 33.333333333333336 200 85617 243701 1218.505 428.085 54886.333333333336 0.00477049702298434
TreySongz 12421401 "2017-09-17 03:08:49" "2017-03-27 04:59:51" 173 1.1560693641618498 200 3981673 434839 2174.195 19908.365 25528.971098265894 0.0020552408780833897
SethMacFarlane 13425923 "2017-09-21 04:18:04" "2017-08-29 22:21:22" 22 9.090909090909092 200 71880 179438 897.19 359.4 11423.545454545454 0.0008508573641116111
FIFAcom 11345459 "2017-09-21 12:20:58" "2017-09-06 19:14:39" 14 14.285714285714286 200 25467 30118 150.59 127.335 3970.357142857143 0.000349951213331884
LuisSuarez9 11329822 "2017-09-20 09:51:50" "2016-10-19 21:23:14" 335 0.5970149253731343 200 463189 2157106 10785.53 2315.945 7821.776119402985 0.0006903706094767407
SabrinaSato 11257895 "2017-09-21 13:25:24" "2017-09-10 01:47:39" 11 17.90909090909091 197 1105 6319 32.076142131979694 5.6091370558375635 674.909090909091 5.9949847721007437e-05
azizansari 11167788 "2017-08-03 00:48:18" "2015-11-07 19:40:33" 634 0.31545741324921134 200 154802 453070 2265.35 774.01 958.788643533123 8.585304838640589e-05
enews 11683334 "2017-09-21 14:29:20" "2017-09-18 21:04:39" 2 100.0 200 15587 53580 267.9 77.935 34583.5 0.0029600711577705474
washingtonpost 11188916 "2017-09-21 14:34:46" "2017-09-20 06:55:46" 1 200.0 200 25990 38769 193.845 129.95 64759.0 0.005787781407957661
VictoriasSecret 11137801 "2017-09-21 12:20:54" "2017-09-14 19:23:48" 6 33.333333333333336 200 3185 23517 117.585 15.925 4450.333333333333 0.000399570196426865
RT_Erdogan 11147176 "2017-09-19 19:15:23" "2017-05-02 17:50:02" 140 1.4285714285714286 200 1026698 3362402 16812.01 5133.49 31350.714285714286 0.0028124355698442623
shahidkapoor 11134933 "2017-09-21 01:09:08" "2017-02-24 04:47:48" 208 0.9615384615384616 200 65189 397213 1986.065 325.945 2223.0865384615386 0.00019964974539689987
carlyraejepsen 11015903 "2017-09-19 18:34:14" "2016-05-23 18:01:11" 484 0.41115702479338845 199 113141 431720 2169.4472361809044 568.5477386934673 1125.745867768595 0.00010219279052916451
sherinasinna 10988809 "2017-08-12 06:26:33" "2017-02-09 16:17:59" 183 0.04371584699453552 8 5432 6860 857.5 679.0 67.16939890710383 6.112527654917273e-06
HuffPost 10827654 "2017-09-21 14:28:34" "2017-09-18 02:38:11" 3 66.66666666666667 200 19126 39786 198.93 95.63 19637.333333333332 0.001813627710428624
sonamakapoor 10810932 "2017-09-21 12:27:58" "2017-08-10 06:53:46" 42 4.761904761904762 200 104433 149037 745.185 522.165 6035.0 0.0005582312422277746
daddy_yankee 10802722 "2017-09-19 20:11:33" "2017-07-22 03:37:35" 59 3.3728813559322033 199 59420 194654 978.1608040201005 298.5929648241206 4306.338983050848 0.0003986346203346571
5SOS 11420462 "2017-09-18 21:01:31" "2017-04-28 21:49:04" 142 1.4014084507042253 199 2736664 1780003 8944.738693467336 13752.08040201005 31807.514084507042 0.0027851337436705314
XHNews 10771000 "2017-09-21 14:27:23" "2017-09-19 04:26:49" 2 100.0 200 13340 27099 135.495 66.7 20219.5 0.0018772166001299786
ArvindKejriwal 12306688 "2017-09-21 12:59:32" "2017-08-25 05:57:06" 27 7.37037037037037 199 176347 161974 813.9396984924623 886.1658291457286 12530.407407407409 0.0010181786852325669
sonakshisinha 10736974 "2017-09-21 06:35:51" "2017-06-27 09:55:47" 85 2.3529411764705883 200 348688 454981 2274.905 1743.44 9454.929411764706 0.0008805953531939917
realwbonner 10585639 "2017-09-07 18:08:03" "2015-12-10 13:29:53" 637 0.3076923076923077 196 308947 536161 2735.515306122449 1576.2602040816328 1326.7001569858712 0.0001253301909299827
cinema21 10570472 "2017-09-21 12:09:09" "2017-08-13 06:30:27" 39 5.128205128205129 200 10541 12500 62.5 52.705 590.7948717948718 5.5891058771535636e-05
zoella 10661408 "2017-09-19 19:16:53" "2017-08-23 12:14:55" 27 7.407407407407407 200 231761 1294935 6474.675 1158.805 56544.29629629629 0.005303642473517221
Pharrell 10511918 "2017-09-20 23:27:50" "2017-01-08 23:46:38" 254 0.7874015748031497 200 2971909 566178 2830.89 14859.545 13929.476377952757 0.0013251127318490076
TEDTalks 10496456 "2017-09-21 14:18:29" "2017-09-08 20:12:36" 12 16.666666666666668 200 35602 78756 393.78 178.01 9529.833333333334 0.0009079096157153742
StephenCurry30 10385647 "2017-09-20 11:58:27" "2016-11-22 10:48:18" 302 0.6622516556291391 200 860453 3281040 16405.2 4302.265 13713.55298013245 0.0013204331882387733
juniorbachchan 11980943 "2017-09-21 03:10:46" "2017-07-29 10:46:51" 53 3.7735849056603774 200 41630 169466 847.33 208.15 3982.9433962264147 0.00033243989193725525
TheOnion 10367797 "2017-09-21 14:30:20" "2017-09-12 20:32:07" 8 25.0 200 64618 196941 984.705 323.09 32694.875 0.003153502619698283
MarcAnthony 10354268 "2017-09-19 22:25:50" "2017-07-22 20:00:41" 59 3.389830508474576 200 29802 171610 858.05 149.01 3413.762711864407 0.00032969619019561857
mindykaling 10338445 "2017-09-20 15:03:51" "2017-06-27 15:41:12" 84 2.380952380952381 200 398189 614927 3074.635 1990.945 12060.904761904763 0.0011666072375395684
Carles5puyol 10313932 "2017-09-20 09:53:21" "2016-07-18 08:34:19" 429 0.4662004662004662 200 228246 547899 2739.495 1141.23 1809.1958041958042 0.0001754128109624733
ImRaina 10351015 "2017-09-21 09:57:20" "2017-07-12 15:02:33" 70 2.857142857142857 200 143498 1043188 5215.94 717.49 16952.65714285714 0.001637777275258237
Metro_TV 10245610 "2017-09-21 14:24:55" "2017-09-20 01:01:16" 1 200.0 200 1130 2108 10.54 5.65 3238.0 0.0003160377956998168
johnlegend 10335092 "2017-09-20 22:13:52" "2017-07-03 17:38:14" 79 2.5316455696202533 200 2796386 2156361 10781.805 13981.93 62693.0 0.006066032116598478
FarOutAkhtar 10193923 "2017-09-21 05:39:57" "2017-09-17 03:34:28" 4 50.0 200 2381 18181 90.905 11.905 5140.5 0.0005042710250018565
chetan_bhagat 10271349 "2017-09-21 05:44:06" "2017-05-19 09:17:56" 124 1.5806451612903225 196 80903 207629 1059.3316326530612 412.7704081632653 2326.8709677419356 0.00022653995767663387
AustinMahone 10172425 "2017-09-21 03:39:48" "2017-08-03 16:48:15" 48 4.166666666666667 200 149804 289590 1447.95 749.02 9154.041666666666 0.0008998878504060404
kata2bijak 10163257 "2017-09-20 11:29:06" "2017-05-14 12:01:07" 128 1.5625 200 33298 79758 398.79 166.49 883.25 8.690619552373811e-05
VictoriaJustice 10161786 "2017-09-21 01:50:04" "2017-07-23 03:49:18" 59 3.2542372881355934 192 102967 370595 1930.1822916666667 536.2864583333334 8026.474576271186 0.0007898684912545084
GermanGarmendia 10179099 "2017-09-21 04:20:36" "2017-06-13 18:15:56" 99 2.0202020202020203 200 382553 1340112 6700.56 1912.765 17400.656565656565 0.001709449585435466
RealHughJackman 10252702 "2017-09-20 11:31:36" "2017-03-19 19:18:43" 184 1.0869565217391304 200 342425 2488318 12441.59 1712.125 15384.472826086956 0.00150052862417019
JohnCena 10156199 "2017-09-20 23:29:25" "2017-06-18 13:37:44" 94 2.127659574468085 200 511213 1280821 6404.105 2556.065 19064.191489361703 0.0018770990494929947
NabilAlawadhy 10137791 "2017-09-21 14:35:51" "2017-08-31 08:54:15" 21 9.523809523809524 200 125200 119474 597.37 626.0 11651.142857142857 0.0011492782655652357
AnupamPkher 10135969 "2017-09-21 08:02:54" "2017-09-10 08:10:29" 10 20.0 200 112338 154836 774.18 561.69 26717.4 0.0026358999322117107
ChelseaFC 10102494 "2017-09-21 13:42:02" "2017-09-17 13:48:15" 3 66.66666666666667 200 87287 229895 1149.475 436.435 105727.33333333334 0.010465468559875743
Tatawerneck 9965871 "2017-09-21 10:44:37" "2017-06-16 18:50:18" 96 2.0729166666666665 199 8463 76346 383.64824120603015 42.527638190954775 883.4270833333334 8.864524569235678e-05
Showdavida 9911459 "2017-09-20 20:50:00" "2017-08-21 00:39:35" 30 6.666666666666667 200 5254 21963 109.815 26.27 907.2333333333333 9.15337825978328e-05
cuervotinelli 9918439 "2017-09-21 13:06:57" "2017-09-15 05:23:12" 6 33.333333333333336 200 42885 28509 142.545 214.425 11899.0 0.0011996847487795207
Android 9919912 "2017-09-21 11:19:46" "2017-06-02 14:25:23" 110 1.8181818181818181 200 27904 62572 312.86 139.52 822.5090909090909 8.291495840982167e-05
LittleMix 9956137 "2017-09-21 12:12:35" "2017-08-16 10:18:56" 36 5.527777777777778 199 552393 1314351 6604.778894472362 2775.8442211055276 51854.0 0.005208244924713269
JColeNC 9879538 "2017-09-01 20:53:49" "2014-07-02 21:19:07" 1156 0.17301038062283736 200 2032523 2469120 12345.6 10162.615 3894.1548442906574 0.0003941636586944306
SBYudhoyono 9795317 "2017-09-21 04:51:06" "2016-05-16 01:25:28" 493 0.4056795131845842 200 201719 368999 1844.995 1008.595 1157.6430020283974 0.00011818331168132664
jimmykimmel 9812571 "2017-09-21 14:13:39" "2017-06-20 12:10:49" 93 2.150537634408602 200 354022 817586 4087.93 1770.11 12597.935483870968 0.0012838567470106425
MarceloTas 9761082 "2017-09-21 01:40:08" "2017-05-24 00:59:02" 120 1.6666666666666667 200 8278 29845 149.225 41.39 317.69166666666666 3.254676752706992e-05
TwitterLive 9731191 "2017-09-21 14:30:47" "2017-08-22 23:11:41" 29 6.896551724137931 200 9856 7491 37.455 49.28 598.1724137931035 6.146959953751843e-05
afgansyah_reza 9735309 "2017-09-20 14:39:35" "2016-12-26 06:16:30" 268 0.746268656716418 200 12847 27527 137.635 64.235 150.6492537313433 1.5474522044584646e-05
DisneyPixar 9756263 "2017-09-20 23:45:01" "2017-07-15 23:31:54" 67 2.985074626865672 200 108656 326981 1634.905 543.28 6502.044776119403 0.0006664482882553907
KapilSharmaK9 9705815 "2017-09-07 03:36:43" "2017-03-19 03:39:06" 171 1.1695906432748537 200 118711 710286 3551.43 593.555 4847.935672514621 0.0004994877475528454
Caradelevingne 9721622 "2017-09-19 15:05:10" "2017-04-05 07:57:50" 167 1.1976047904191616 200 156715 672992 3364.96 783.575 4968.305389221557 0.0005110572483914266
TwitterTV 9651873 "2017-09-20 23:31:47" "2017-07-19 15:56:15" 63 3.1746031746031744 200 359468 1981 9.905 1797.34 5737.285714285714 0.0005944220064111613
Rubiu5 9707012 "2017-09-20 17:42:33" "2017-07-08 20:46:03" 73 2.73972602739726 200 1379489 4322186 21610.93 6897.445 78105.13698630137 0.008046259444852997
JKCorden 9649483 "2017-09-18 05:17:08" "2017-07-27 04:15:01" 53 3.7735849056603774 200 2371479 387726 1938.63 11857.395 52060.47169811321 0.005395156579695846
jessicaalba 9615905 "2017-09-19 15:48:17" "2017-04-07 18:36:12" 164 1.2195121951219512 200 26062 65492 327.46 130.31 558.2560975609756 5.805549218310451e-05
Zendaya 9782326 "2017-09-20 04:14:59" "2017-08-04 04:30:57" 46 4.3478260869565215 200 2354893 3898956 19494.78 11774.465 135953.23913043478 0.013897843839025073
cesc4official 9608378 "2017-09-16 12:37:54" "2016-02-27 21:43:16" 566 0.35159010600706714 199 327750 693217 3483.502512562814 1646.9849246231156 1803.8286219081274 0.00018773497690329497
TechCrunch 9622411 "2017-09-21 14:00:24" "2017-09-20 00:33:29" 1 200.0 200 4824 7358 36.79 24.12 12182.0 0.0012660028759943845
BreakingNews 9589785 "2017-01-01 17:50:09" "2016-12-15 16:09:12" 17 11.764705882352942 200 41412 26734 133.67 207.06 4008.5882352941176 0.0004180060590820459
WIRED 9606306 "2017-09-21 14:36:39" "2017-09-16 09:09:29" 5 40.0 200 16045 26396 131.98 80.225 8488.2 0.0008836070805989316
vicegandako 9552990 "2017-09-19 09:30:05" "2017-06-04 14:59:12" 106 1.8867924528301887 200 254960 2021791 10108.955 1274.8 21478.783018867925 0.0022483832830211196
andersoncooper 9538056 "2017-09-19 14:45:07" "2016-06-08 20:49:10" 467 0.4282655246252677 200 136958 272388 1361.94 684.79 876.543897216274 9.18996383766539e-05
g1 9477131 "2017-09-21 14:32:01" "2017-09-20 12:25:00" 1 200.0 200 6744 28151 140.755 33.72 34895.0 0.0036820214894148873
annecurtissmith 9516969 "2017-09-21 14:05:32" "2017-09-08 09:34:32" 13 14.923076923076923 194 15543 219636 1132.1443298969073 80.11855670103093 18090.692307692305 0.0019008880146286391
Luke5SOS 9526297 "2017-09-21 04:57:57" "2017-03-25 22:26:46" 179 1.1173184357541899 200 2470900 5666962 28334.81 12354.5 45462.91620111732 0.004772359732340627
SushmaSwaraj 9497565 "2017-09-21 09:26:23" "2017-09-06 16:40:14" 14 14.285714285714286 200 140926 131220 656.1 704.63 19439.0 0.002046735136848234
UN 9448963 "2017-09-21 14:28:25" "2017-09-18 01:05:00" 3 66.66666666666667 200 38890 26550 132.75 194.45 21813.333333333336 0.002308542570579791
ParineetiChopra 9434358 "2017-09-21 14:09:57" "2017-05-15 14:36:12" 128 1.5625 200 55787 469941 2349.705 278.935 4107.25 0.0004353502379282194
EugenioDerbez 9424838 "2017-09-21 07:21:59" "2017-05-09 16:48:01" 134 1.492537313432836 200 303198 128543 642.715 1515.99 3221.9477611940297 0.00034185709729907607
lindsaylohan 9383679 "2017-08-29 20:11:29" "2010-01-30 22:51:28" 2767 0.04119985543910372 114 74426 155143 1360.9035087719299 652.859649122807 82.96675099385617 8.84160157160706e-06
HashKSA 9380056 "2017-09-21 14:31:45" "2017-09-16 18:13:42" 4 50.0 200 27863 17281 86.405 139.315 11286.0 0.001203191111012557
Legendarios 9522404 "2017-09-20 23:48:52" "2017-08-26 03:07:30" 25 8.0 200 2635 11692 58.46 13.175 573.08 6.0182281701133456e-05
yuyacst 9423786 "2017-09-21 02:03:49" "2017-06-16 00:19:42" 97 2.051546391752577 199 378055 1076610 5410.100502512563 1899.7738693467336 14996.546391752578 0.0015913504818289143
SofiaVergara 9333606 "2017-09-20 22:56:40" "2017-07-04 21:39:05" 78 2.5641025641025643 200 412839 50931 254.655 2064.195 5945.7692307692305 0.000637028092975987
marcoluque 9328023 "2017-09-20 15:36:05" "2017-03-15 21:30:04" 188 1.0638297872340425 200 5640 55403 277.015 28.2 324.6968085106383 3.480874870383985e-05
thalia 9352025 "2017-09-21 02:07:44" "2017-05-10 12:02:15" 133 1.5037593984962405 200 95276 157801 789.005 476.38 1902.8345864661653 0.00020346765395368012
mashable 9320184 "2017-09-21 14:32:05" "2017-09-20 14:08:26" 1 200.0 200 7761 15585 77.925 38.805 23346.0 0.002504886169629269
LukeBryanOnline 9346210 "2017-09-20 16:09:51" "2017-03-13 23:54:28" 190 1.0526315789473684 200 136251 448419 2242.095 681.255 3077.210526315789 0.0003292468847068265
50cent 9280996 "2017-09-20 14:50:21" "2016-09-26 00:15:19" 359 0.5459610027855153 196 85318 194105 990.3316326530612 435.2959183673469 778.3370473537605 8.386352578470678e-05
luansantana 9306598 "2017-09-15 16:25:46" "2017-08-02 23:04:32" 43 4.651162790697675 200 108734 303750 1518.75 543.67 9592.651162790697 0.0010307365981415224
ShawnMendes 13213810 "2017-09-20 06:09:22" "2017-05-29 11:27:09" 113 1.7699115044247788 200 4409323 14067120 70335.6 22046.615 163508.34513274336 0.012374049962330574
rioferdy5 9316019 "2017-09-21 01:11:07" "2017-05-27 16:56:12" 116 1.7241379310344827 200 233211 939754 4698.77 1166.055 10111.76724137931 0.0010854171982022911
serenawilliams 9322623 "2017-09-19 23:26:47" "2017-02-16 22:53:10" 215 0.9255813953488372 199 171908 782813 3933.7336683417084 863.8592964824121 4440.562790697674 0.00047632118028345395
AppleMusic 9236916 "2017-09-21 04:40:08" "2017-08-30 17:45:50" 21 9.523809523809524 200 192051 451664 2258.32 960.255 30653.095238095237 0.0033185421668980464
Anahi 9763289 "2017-09-21 14:09:43" "2017-01-18 18:43:54" 245 0.8163265306122449 200 208400 442644 2213.22 1042.0 2657.3224489795916 0.00027217492475943214
timesofindia 10658924 "2017-09-21 14:30:01" "2017-09-20 10:02:44" 1 200.0 200 3242 10188 50.94 16.21 13430.0 0.0012599770858672038
gusttavo_lima 9236750 "2017-09-20 22:05:01" "2017-07-24 20:42:12" 58 3.4482758620689653 200 16968 89178 445.89 84.84 1830.1034482758619 0.00019813283333162225
Persie_Official 9212006 "2017-09-05 12:47:07" "2014-10-28 22:51:56" 1042 0.19193857965451055 200 373274 943397 4716.985 1866.37 1263.5998080614204 0.00013716879994014555
kendricklamar 9199453 "2017-08-26 20:02:27" "2015-10-20 21:22:09" 675 0.2948148148148148 199 2034953 3446118 17317.175879396986 10225.89447236181 8120.105185185184 0.0008826726094676699
joejonas 9182051 "2017-09-17 06:49:39" "2017-05-09 18:26:08" 130 1.5384615384615385 200 3041161 1263535 6317.675 15205.805 33113.04615384615 0.0036062799208854486
WWE 9530427 "2017-09-21 14:33:10" "2017-09-20 00:32:18" 1 200.0 200 39013 55048 275.24 195.065 94061.0 0.009869547293106594
billmaher 9126907 "2017-09-21 00:38:13" "2017-04-02 01:22:01" 171 1.1695906432748537 200 1070430 1384184 6920.92 5352.15 14354.46783625731 0.001572763679552921
ciara 9161901 "2017-09-20 22:07:39" "2017-02-27 18:39:46" 205 0.975609756097561 200 171334 867245 4336.225 856.67 5066.239024390244 0.000552968103932824
neiltyson 9169012 "2017-09-21 13:14:12" "2017-05-17 19:30:01" 126 1.5873015873015872 200 1282137 4126398 20631.99 6410.685 42924.880952380954 0.00468151649843854
marcjacobs 9064059 "2017-09-20 21:38:30" "2017-08-14 16:43:35" 37 5.405405405405405 200 10965 34123 170.615 54.825 1218.5945945945946 0.00013444248262225507
rogerfederer 9105856 "2017-09-21 07:18:38" "2016-04-10 18:14:10" 528 0.3787878787878788 200 1244893 4174808 20874.04 6224.465 10264.585227272728 0.0011272509940056957
Byoussef 9964988 "2017-09-18 03:10:50" "2017-05-09 03:03:32" 132 1.5151515151515151 200 48449 57938 289.69 242.245 805.9621212121212 8.087938703108536e-05
KrisJenner 8998548 "2017-09-19 16:26:45" "2017-07-13 17:11:04" 67 2.985074626865672 200 116079 195102 975.51 580.395 4644.492537313433 0.0005161379966316157
MichelleObama 8984446 "2017-09-13 14:22:27" "2012-10-15 00:05:37" 1794 0.11148272017837235 200 1178505 4160672 20803.36 5892.525 2976.1298773690078 0.0003312535772788893
LuisFonsi 8929027 "2017-09-21 06:06:54" "2017-08-16 11:08:03" 35 5.714285714285714 200 82457 116705 583.525 412.285 5690.342857142858 0.0006372858831250994
JessieJ 8850449 "2017-09-20 17:04:14" "2016-05-01 05:04:03" 507 0.39447731755424065 200 103184 278637 1393.185 515.92 753.0986193293886 8.509157211452081e-05
RobertDowneyJr 8880593 "2017-09-04 15:53:25" "2015-04-11 20:17:53" 876 0.228310502283105 200 1620639 3849160 19245.8 8103.195 6244.062785388128 0.0007031132701823097
